ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
2032,Charlie,27,Male,200,40,,Electronics,13
2033,Alice,30,Male,300,40,2023-01-01,Clothing,10
2034,David,27,Unknown,400,40,2023-01-01,Grocery,15
2035,Eve,25,Unknown,200,20,,Clothing,20
2036,Alice,30,Unknown,400,20,,Clothing,10
2037,David,25,Female,100,30,2023-01-01,Clothing,20
2039,David,30,Other,248,30,,Furniture,20
2040,Eve,20,Unknown,200,20,,Clothing,13
2042,Charlie,20,Male,400,30,,Electronics,15
2043,Eve,27,Other,400,20,,Furniture,5
2045,Charlie,30,Male,200,25,2023-02-15,Electronics,20
2046,David,27,Unknown,248,25,2023-02-15,Furniture,10
2048,Bob,25,Female,300,10,,Electronics,15
2050,Bob,20,Other,300,25,,Electronics,13
2051,David,27,Unknown,400,10,,Clothing,20
2052,Bob,20,Unknown,300,40,2023-02-15,Clothing,20
2053,Alice,25,Unknown,248,40,,Furniture,5
2054,Charlie,25,Other,100,40,2023-01-01,Electronics,13
2055,Bob,27,Female,300,20,2023-02-15,Clothing,10
2056,David,35,Other,200,10,,Furniture,13
2057,David,35,Unknown,300,10,,Grocery,20
2058,Bob,27,Unknown,400,40,2023-01-01,Clothing,20
2059,David,27,Female,300,30,,Clothing,20
2061,Eve,27,Male,300,20,,Grocery,20
2062,Eve,35,Other,248,40,,Electronics,13
2063,Alice,27,Male,200,40,,Furniture,20
2064,Bob,20,Male,400,10,2023-02-15,Grocery,15
2065,Alice,20,Other,100,40,,Electronics,15
2066,David,20,Unknown,200,25,,Clothing,5
2067,Alice,20,Male,200,25,,Furniture,10
2068,David,30,Unknown,100,30,,Furniture,15
2069,David,27,Other,300,20,,Grocery,5
2071,Eve,27,Unknown,300,10,2023-01-01,Electronics,10
2072,David,30,Other,400,20,2023-02-15,Grocery,20
2076,David,35,Male,200,25,2023-02-15,Furniture,15
2077,Alice,27,Male,300,30,,Electronics,10
2078,Alice,27,Unknown,100,10,,Electronics,5
2079,Eve,25,Male,248,40,2023-02-15,Grocery,13
2080,David,25,Unknown,200,20,,Clothing,15
2081,Bob,35,Female,200,30,2023-02-15,Grocery,10
2082,Alice,20,Unknown,400,10,,Electronics,10
2083,Eve,30,Male,200,25,2023-02-15,Furniture,15
2084,David,25,Female,200,10,,Grocery,5
2085,David,25,Other,248,40,2023-01-01,Clothing,5
2086,Bob,20,Unknown,248,30,,Grocery,10
2088,David,27,Male,300,30,,Clothing,15
2090,Bob,20,Other,100,25,2023-02-15,Furniture,5
2091,Eve,25,Female,200,20,2023-01-01,Electronics,5
2092,Bob,25,Female,100,40,,Grocery,13
2093,Alice,35,Male,100,10,,Grocery,20
2096,Charlie,30,Male,248,20,,Electronics,10
2097,Alice,27,Unknown,300,30,,Grocery,10
2098,Alice,25,Male,100,30,,Electronics,13
2101,Charlie,25,Other,200,10,,Clothing,13
2104,David,25,Unknown,200,10,,Electronics,10
2105,Bob,35,Female,100,30,2023-02-15,Clothing,15
2106,Charlie,27,Male,300,40,,Clothing,13
2107,Charlie,35,Male,400,20,2023-01-01,Grocery,20
2108,David,35,Other,248,40,,Furniture,10
2109,Eve,20,Male,400,40,2023-01-01,Grocery,5
2110,David,20,Male,248,10,,Grocery,15
2111,Bob,20,Male,248,25,2023-02-15,Grocery,15
2112,David,30,Female,400,25,,Clothing,15
2113,Alice,20,Other,100,10,,Electronics,5
2115,Bob,35,Other,100,10,,Clothing,20
2118,Bob,30,Female,248,20,2023-02-15,Furniture,13
2119,Charlie,30,Female,400,20,,Grocery,20
2120,David,35,Other,300,30,2023-01-01,Furniture,5
2121,Alice,27,Other,200,20,2023-01-01,Grocery,13
2122,Eve,25,Female,100,40,2023-02-15,Clothing,15
2124,Bob,20,Other,248,20,,Furniture,10
2125,Charlie,25,Other,300,40,2023-01-01,Clothing,5
2126,Bob,30,Unknown,248,20,2023-02-15,Clothing,5
2127,Charlie,35,Other,200,40,,Grocery,20
2129,David,30,Unknown,100,40,,Grocery,5
2130,Bob,20,Other,300,10,,Grocery,13
2131,Bob,30,Female,300,40,2023-02-15,Clothing,10
2132,Alice,20,Other,100,40,,Grocery,15
2133,Bob,25,Male,248,20,2023-02-15,Electronics,13
2135,Eve,20,Unknown,400,20,2023-02-15,Grocery,20
2136,Alice,25,Unknown,100,40,2023-02-15,Grocery,5
2137,David,30,Female,248,25,,Furniture,13
2140,David,27,Unknown,100,20,2023-02-15,Grocery,15
2141,Charlie,30,Male,100,10,,Electronics,5
2142,Charlie,27,Other,248,25,,Furniture,5
2143,Alice,25,Female,400,10,2023-01-01,Electronics,13
2144,Alice,30,Unknown,400,25,,Grocery,20
2147,Bob,20,Female,248,10,2023-01-01,Electronics,20
2148,Eve,25,Other,200,30,,Clothing,5
2149,Bob,25,Male,300,25,,Grocery,20
2151,Alice,30,Unknown,248,20,,Clothing,20
2154,David,25,Female,400,25,,Clothing,5
2155,David,20,Unknown,248,20,,Electronics,15
2156,David,27,Female,100,10,2023-02-15,Grocery,15
2157,Eve,25,Male,248,25,,Clothing,20
2158,David,20,Female,100,20,,Clothing,5
2160,Eve,35,Unknown,300,40,2023-01-01,Clothing,10
2161,David,25,Female,400,10,,Grocery,13
2162,Eve,27,Male,100,25,2023-02-15,Electronics,5
2163,Charlie,35,Unknown,200,30,,Electronics,20
2164,Bob,35,Female,300,10,,Electronics,10
2165,David,27,Unknown,300,30,2023-02-15,Grocery,10
2167,Charlie,35,Female,100,10,,Grocery,20
2168,Eve,30,Female,200,40,,Clothing,5
2169,Charlie,35,Female,248,10,,Furniture,5
2170,Bob,20,Unknown,200,20,2023-01-01,Furniture,10
2171,Bob,20,Unknown,200,30,2023-01-01,Furniture,10
2172,Alice,25,Male,200,25,,Electronics,13
2173,Bob,30,Other,100,30,,Grocery,10
2174,Charlie,20,Female,100,25,2023-01-01,Grocery,20
2175,Bob,27,Female,100,20,2023-02-15,Electronics,20
2176,Eve,30,Male,200,20,2023-01-01,Clothing,13
2177,Alice,30,Female,100,20,2023-02-15,Furniture,15
2178,Charlie,27,Unknown,300,10,,Furniture,15
2179,Alice,35,Unknown,100,30,,Electronics,20
2180,Charlie,27,Female,400,25,,Furniture,15
2182,Alice,35,Unknown,100,20,,Grocery,13
2183,David,35,Female,100,25,,Furniture,10
2184,Charlie,35,Unknown,100,30,,Furniture,10
2186,Alice,35,Other,248,25,,Clothing,5
2187,David,27,Female,100,40,,Clothing,13
2189,Alice,25,Female,400,25,,Clothing,5
2190,Eve,20,Unknown,248,25,2023-01-01,Electronics,5
2192,David,25,Other,248,25,2023-01-01,Grocery,10
2193,Eve,27,Male,300,10,2023-01-01,Grocery,20
2194,David,35,Male,400,20,,Grocery,5
2195,David,35,Female,400,20,2023-01-01,Furniture,20
2198,Eve,27,Other,200,30,,Clothing,10
2201,Charlie,30,Other,400,20,,Clothing,10
2204,Eve,27,Other,400,40,2023-01-01,Electronics,13
2205,Eve,25,Male,248,25,2023-02-15,Clothing,13
2206,Eve,35,Unknown,100,10,2023-02-15,Electronics,20
2207,Bob,30,Unknown,100,40,,Furniture,15
2208,Charlie,20,Other,300,20,2023-02-15,Clothing,10
2211,Bob,25,Unknown,100,30,2023-01-01,Electronics,15
2212,Bob,30,Unknown,100,10,2023-01-01,Electronics,15
2213,Eve,35,Other,248,20,2023-02-15,Furniture,10
2214,Alice,25,Female,248,30,2023-02-15,Furniture,15
2216,Eve,20,Female,400,25,2023-01-01,Grocery,5
2217,Bob,30,Male,400,40,2023-02-15,Furniture,5
2219,Eve,27,Other,400,40,2023-01-01,Furniture,5
2220,Eve,25,Other,100,25,,Clothing,10
2221,Eve,35,Male,248,30,,Electronics,13
2223,Eve,27,Female,300,20,,Furniture,5
2224,Eve,35,Male,400,25,2023-02-15,Electronics,13
2225,David,30,Other,400,10,,Grocery,10
2226,Alice,27,Male,248,40,2023-02-15,Furniture,13
2228,Alice,25,Other,100,10,,Clothing,10
2229,David,25,Female,100,25,,Electronics,20
2230,Charlie,25,Other,200,25,,Electronics,5
2231,Eve,30,Unknown,200,20,,Clothing,5
2233,Eve,27,Other,100,10,,Grocery,13
2234,Bob,27,Female,200,20,2023-01-01,Clothing,20
2235,David,25,Unknown,200,30,,Grocery,5
2237,David,20,Other,248,40,,Furniture,20
2238,David,20,Other,400,20,2023-01-01,Furniture,10
2240,Charlie,35,Male,100,30,,Grocery,13
2241,Alice,25,Male,100,40,,Clothing,20
2244,Eve,27,Female,200,20,,Furniture,10
2245,Bob,27,Unknown,300,25,,Clothing,13
2246,Eve,25,Male,400,30,,Furniture,15
2247,Bob,20,Female,400,40,,Grocery,10
2248,Eve,25,Other,400,25,,Grocery,15
2249,Alice,27,Male,400,10,2023-01-01,Electronics,5
2251,Alice,35,Female,200,30,,Clothing,13
2252,Alice,25,Male,100,10,2023-01-01,Clothing,5
2253,Alice,25,Male,300,20,,Furniture,5
2254,Alice,20,Male,100,10,2023-02-15,Furniture,20
2255,Bob,20,Male,300,40,2023-02-15,Clothing,13
2256,David,35,Female,200,40,2023-02-15,Furniture,13
2257,Eve,30,Male,200,25,2023-01-01,Electronics,10
2259,Bob,30,Unknown,248,40,,Electronics,15
2260,Bob,25,Other,200,20,,Grocery,13
2261,Bob,25,Male,200,25,2023-02-15,Clothing,15
2262,David,27,Unknown,300,30,2023-02-15,Electronics,13
2263,Eve,25,Unknown,200,10,2023-01-01,Electronics,5
2264,David,25,Unknown,100,40,,Furniture,15
2265,Charlie,25,Female,300,20,2023-01-01,Furniture,15
2266,Bob,35,Male,200,10,2023-02-15,Furniture,13
2267,Charlie,25,Female,300,20,,Grocery,13
2268,Alice,20,Female,300,25,,Electronics,10
2270,David,27,Unknown,248,40,2023-02-15,Furniture,20
2271,Eve,35,Other,300,25,2023-01-01,Grocery,13
2272,Charlie,20,Male,300,20,,Grocery,20
2273,Eve,35,Male,400,10,,Furniture,5
2274,David,35,Unknown,200,20,,Clothing,5
2275,Alice,27,Unknown,300,10,2023-02-15,Electronics,20
2276,Eve,35,Male,400,25,,Furniture,5
2278,Alice,35,Unknown,400,10,2023-02-15,Electronics,10
2279,Charlie,27,Other,248,40,2023-01-01,Grocery,10
2281,Eve,27,Unknown,200,40,2023-02-15,Electronics,20
2283,Charlie,25,Unknown,248,20,,Grocery,20
2284,Alice,20,Female,248,20,,Furniture,5
2286,David,25,Other,248,10,2023-02-15,Furniture,13
2287,Eve,35,Other,200,40,,Grocery,20
2288,Bob,27,Other,248,10,2023-01-01,Grocery,13
2291,David,20,Female,248,20,2023-02-15,Grocery,10
2296,Charlie,30,Male,248,30,2023-02-15,Electronics,15
2297,Bob,35,Male,248,40,2023-01-01,Grocery,10
2298,Eve,20,Female,100,10,,Grocery,13
2299,Eve,30,Male,400,25,,Clothing,5
2300,Bob,27,Male,200,40,,Furniture,13
2301,David,35,Male,400,30,,Clothing,5
2304,Alice,25,Female,400,25,2023-01-01,Electronics,15
2305,Bob,27,Male,100,20,,Electronics,10
2306,Bob,20,Unknown,200,25,2023-02-15,Electronics,20
2307,Charlie,35,Other,300,10,2023-01-01,Electronics,13
2308,Alice,35,Other,248,30,,Electronics,15
2309,David,25,Other,100,25,,Electronics,13
2310,David,25,Unknown,248,10,2023-02-15,Electronics,20
2311,Alice,27,Male,300,25,2023-01-01,Electronics,20
2312,Alice,27,Other,100,20,2023-02-15,Electronics,20
2313,Alice,25,Unknown,100,25,,Grocery,10
2314,Bob,25,Unknown,300,20,2023-01-01,Electronics,10
2315,Bob,35,Female,200,20,,Furniture,15
2316,Bob,25,Unknown,100,10,2023-02-15,Electronics,20
2319,David,25,Unknown,248,30,2023-02-15,Electronics,5
2320,Charlie,27,Other,100,20,2023-02-15,Electronics,10
2322,Eve,27,Other,100,20,2023-02-15,Furniture,13
2323,Eve,30,Female,200,40,2023-02-15,Clothing,20
2324,David,25,Male,300,40,,Grocery,10
2326,Charlie,27,Female,300,40,2023-01-01,Electronics,13
2327,Bob,30,Male,100,30,2023-02-15,Grocery,15
2328,Alice,35,Other,200,10,,Electronics,13
2329,Bob,25,Male,200,20,2023-02-15,Clothing,5
2330,Alice,20,Unknown,400,30,,Clothing,13
2332,Charlie,35,Female,300,25,2023-01-01,Grocery,20
2333,David,20,Male,200,10,2023-02-15,Grocery,10
2334,Bob,35,Other,100,25,2023-02-15,Clothing,5
2335,Alice,25,Female,200,25,2023-02-15,Electronics,15
2337,David,25,Other,100,40,,Furniture,15
2338,David,25,Female,400,25,,Clothing,5
2339,Eve,25,Unknown,400,40,2023-01-01,Clothing,15
2341,Charlie,35,Unknown,100,40,,Electronics,10
2342,Alice,35,Male,400,25,,Grocery,15
2343,Eve,35,Male,200,40,2023-01-01,Clothing,20
2347,David,30,Other,248,25,2023-01-01,Grocery,5
2348,Alice,27,Female,300,20,,Clothing,20
2350,Eve,25,Female,248,10,2023-02-15,Grocery,10
2351,Eve,20,Female,248,25,2023-02-15,Electronics,5
2352,Eve,20,Unknown,300,20,2023-02-15,Furniture,10
2353,David,30,Male,248,20,2023-02-15,Clothing,10
2354,Charlie,35,Other,400,20,,Grocery,20
2355,Charlie,20,Female,100,30,,Furniture,10
2356,Alice,30,Other,100,25,,Furniture,5
2357,David,27,Female,200,10,,Grocery,15
2358,Eve,30,Unknown,400,20,,Grocery,13
2359,Eve,30,Male,300,25,,Grocery,13
2361,Bob,25,Female,248,30,2023-01-01,Electronics,15
2363,Eve,30,Unknown,200,10,,Furniture,5
2364,David,25,Female,100,10,2023-01-01,Furniture,10
2365,Charlie,25,Female,400,10,2023-02-15,Furniture,20
2366,Bob,27,Female,200,40,2023-01-01,Grocery,15
2367,Charlie,35,Male,100,20,2023-01-01,Clothing,13
2369,Eve,20,Female,100,10,2023-02-15,Clothing,13
2370,Charlie,30,Male,100,30,2023-02-15,Electronics,10
2371,Eve,27,Unknown,400,10,,Electronics,10
2373,Alice,20,Other,400,25,,Furniture,10
2374,Charlie,25,Unknown,100,30,,Electronics,10
2375,Charlie,35,Other,200,10,2023-01-01,Clothing,13
2376,Eve,27,Female,300,40,,Clothing,13
2377,David,25,Male,300,10,,Grocery,5
2378,Alice,35,Male,100,10,,Furniture,5
2379,Eve,27,Male,100,25,2023-02-15,Grocery,10
2381,Bob,20,Female,400,10,2023-02-15,Electronics,5
2382,Alice,25,Other,100,25,,Grocery,10
2383,David,27,Male,248,40,,Grocery,13
2385,Charlie,35,Unknown,100,25,2023-02-15,Clothing,13
2386,Alice,20,Female,248,30,,Clothing,13
2388,Charlie,20,Unknown,248,20,2023-02-15,Clothing,13
2390,Bob,25,Unknown,300,25,,Clothing,13
2392,Alice,27,Unknown,300,40,2023-01-01,Clothing,10
2393,Bob,25,Other,200,20,2023-02-15,Grocery,10
2394,Eve,27,Male,200,20,,Grocery,10
2395,Charlie,20,Female,400,20,,Clothing,20
2397,Bob,20,Male,300,25,,Grocery,5
2398,Alice,20,Male,300,40,2023-02-15,Electronics,20
2399,Eve,25,Male,200,25,,Clothing,10
2400,Alice,20,Unknown,248,40,2023-01-01,Electronics,20
2401,David,25,Male,300,40,2023-02-15,Electronics,15
2402,David,25,Female,300,40,,Furniture,13
2403,Bob,25,Male,248,40,,Electronics,5
2404,Bob,30,Female,400,30,,Electronics,10
2405,Bob,20,Female,400,30,2023-02-15,Furniture,10
2406,David,35,Female,300,10,,Furniture,15
2407,Alice,25,Other,400,20,,Furniture,5
2409,Bob,27,Unknown,400,25,,Furniture,5
2411,Alice,25,Unknown,100,20,2023-01-01,Clothing,10
2413,Charlie,30,Male,300,20,,Clothing,13
2414,Charlie,30,Female,200,40,2023-01-01,Furniture,5
2415,Charlie,25,Male,100,20,,Furniture,15
2416,Eve,20,Other,100,40,,Clothing,10
2417,Bob,27,Other,200,30,,Grocery,20
2419,Eve,20,Male,248,40,2023-01-01,Electronics,10
2420,David,25,Male,100,25,2023-02-15,Furniture,5
2423,Charlie,20,Other,248,40,2023-01-01,Furniture,20
2424,Bob,35,Female,100,40,,Clothing,15
2425,Eve,25,Male,248,30,2023-02-15,Furniture,15
2427,Eve,27,Unknown,100,40,,Grocery,15
2428,Bob,25,Female,200,30,2023-02-15,Clothing,15
2429,David,30,Other,248,40,,Furniture,15
2430,David,25,Male,400,20,2023-01-01,Electronics,20
2431,Alice,25,Male,100,20,,Furniture,5
2434,Alice,25,Male,200,30,,Electronics,15
2435,David,30,Female,248,10,,Clothing,5
2437,Charlie,30,Other,248,30,2023-02-15,Clothing,10
2438,Eve,30,Unknown,200,20,,Clothing,15
2439,Bob,25,Unknown,100,20,,Furniture,5
2440,David,20,Male,400,40,,Clothing,5
2443,Bob,27,Male,248,40,2023-01-01,Grocery,10
2444,Charlie,30,Male,200,25,2023-01-01,Clothing,15
2445,David,30,Other,400,40,,Grocery,5
2446,David,20,Male,200,20,2023-01-01,Furniture,20
2447,Charlie,35,Female,400,20,2023-02-15,Grocery,15
2448,Alice,27,Female,248,30,,Clothing,20
2450,Eve,30,Unknown,100,40,,Furniture,5
2451,David,35,Female,200,30,,Clothing,15
2452,Bob,27,Male,400,40,2023-01-01,Furniture,15
2453,Eve,25,Female,100,40,,Electronics,5
2454,David,35,Unknown,400,30,2023-01-01,Clothing,10
2455,Charlie,27,Other,248,25,,Electronics,13
2456,Eve,20,Male,200,20,2023-01-01,Grocery,5
2457,David,25,Male,400,10,2023-01-01,Clothing,15
2458,Alice,27,Male,200,10,2023-01-01,Electronics,10
2460,Bob,30,Male,400,20,2023-01-01,Grocery,20
2461,David,35,Male,248,25,2023-01-01,Clothing,15
2462,Alice,30,Unknown,200,40,2023-01-01,Clothing,13
2465,Charlie,30,Unknown,400,10,,Electronics,20
2466,Charlie,35,Other,100,20,,Electronics,20
2467,Alice,25,Unknown,200,20,2023-01-01,Electronics,5
2468,David,20,Female,300,30,,Furniture,20
2469,Eve,30,Unknown,248,40,,Grocery,5
2470,Alice,25,Male,300,25,,Clothing,13
2471,Alice,20,Female,248,25,,Grocery,5
2473,David,25,Other,300,40,,Grocery,20
2474,Charlie,25,Unknown,200,40,2023-02-15,Grocery,20
2475,David,30,Unknown,100,40,2023-01-01,Electronics,15
2477,Alice,27,Unknown,400,20,2023-01-01,Grocery,15
2478,Bob,30,Unknown,400,10,,Clothing,5
2479,Eve,25,Other,400,40,2023-01-01,Electronics,13
2480,Alice,20,Female,100,20,2023-01-01,Grocery,20
2482,Eve,27,Female,248,10,,Clothing,5
2486,Eve,20,Unknown,300,10,2023-02-15,Furniture,20
2487,Charlie,27,Female,400,20,,Clothing,20
2489,Eve,20,Unknown,100,25,,Furniture,10
2490,Alice,27,Female,300,25,2023-01-01,Electronics,5
2491,Charlie,30,Other,200,30,2023-02-15,Furniture,10
2492,Eve,25,Male,200,40,2023-01-01,Electronics,20
2493,Charlie,30,Male,200,40,,Furniture,15
2495,Charlie,35,Female,400,30,,Furniture,5
2496,Bob,35,Other,300,25,2023-02-15,Furniture,5
2498,Bob,20,Female,300,30,2023-02-15,Electronics,15
2500,Eve,25,Other,100,20,2023-01-01,Clothing,20
2501,Eve,35,Unknown,248,40,2023-02-15,Furniture,10
2502,Eve,30,Female,248,25,2023-02-15,Clothing,10
2505,Eve,25,Male,400,20,2023-01-01,Grocery,15
2506,Bob,27,Male,200,10,,Clothing,20
2507,Eve,20,Male,200,30,,Grocery,15
2508,David,27,Unknown,400,20,2023-02-15,Clothing,13
2509,Bob,30,Other,200,40,2023-02-15,Grocery,5
2510,David,27,Other,100,20,,Grocery,13
2511,Bob,30,Unknown,400,30,,Clothing,20
2513,Alice,20,Unknown,248,25,2023-02-15,Electronics,20
2515,David,20,Unknown,400,10,,Electronics,15
2516,Alice,27,Other,300,40,2023-02-15,Clothing,20
2517,David,30,Other,300,40,2023-01-01,Furniture,10
2519,David,35,Unknown,248,20,,Grocery,20
2521,David,20,Male,300,25,,Clothing,13
2522,Alice,25,Unknown,248,20,,Furniture,5
2523,David,20,Female,248,10,,Furniture,15
2527,David,27,Male,248,20,2023-01-01,Clothing,10
2528,Charlie,27,Male,100,25,2023-01-01,Electronics,5
2529,David,25,Unknown,300,25,,Electronics,10
2530,Bob,27,Unknown,248,30,,Grocery,13
2531,Bob,35,Female,300,20,2023-02-15,Clothing,20
2532,Alice,27,Other,248,10,2023-02-15,Furniture,13
2533,Eve,27,Other,200,30,,Grocery,20
2534,David,27,Other,248,40,2023-02-15,Furniture,10
2535,Alice,35,Unknown,400,20,,Furniture,15
2537,David,35,Female,248,25,2023-01-01,Furniture,13
2538,Charlie,25,Unknown,300,30,,Furniture,13
2539,David,20,Unknown,300,40,2023-02-15,Clothing,10
2542,Charlie,25,Male,248,10,2023-01-01,Grocery,13
2544,Eve,20,Other,400,30,2023-02-15,Electronics,13
2545,David,30,Other,248,30,,Clothing,5
2546,Bob,20,Unknown,100,20,2023-02-15,Grocery,15
2547,Alice,20,Unknown,400,25,2023-02-15,Electronics,20
2548,Charlie,30,Other,248,10,,Furniture,10
2549,Bob,27,Unknown,100,20,2023-01-01,Electronics,13
2550,Charlie,27,Other,248,10,2023-02-15,Grocery,15
2552,Eve,35,Unknown,300,20,2023-02-15,Clothing,13
2553,Bob,20,Other,248,30,2023-01-01,Grocery,20
2554,Bob,20,Unknown,400,25,,Electronics,15
2555,David,30,Female,248,10,,Electronics,5
2556,Alice,30,Unknown,248,10,,Grocery,10
2557,Eve,35,Other,248,30,,Grocery,13
2558,Bob,27,Unknown,248,20,,Grocery,15
2560,Bob,27,Other,400,10,,Grocery,13
2561,Eve,20,Male,248,10,,Furniture,13
2562,Charlie,30,Unknown,300,20,2023-01-01,Clothing,13
2563,Bob,35,Unknown,248,30,2023-02-15,Clothing,20
2564,Eve,27,Female,400,40,,Furniture,5
2565,Alice,35,Male,200,30,2023-01-01,Electronics,13
2566,Charlie,27,Female,248,10,2023-02-15,Electronics,20
2567,Charlie,20,Other,248,10,,Electronics,13
2568,Alice,25,Other,248,25,2023-02-15,Electronics,13
2570,David,35,Unknown,100,40,,Furniture,5
2571,Alice,25,Male,248,25,,Clothing,10
2572,Eve,35,Female,400,40,2023-01-01,Furniture,15
2573,Alice,35,Female,400,25,,Clothing,13
2574,Alice,27,Other,100,30,2023-01-01,Electronics,5
2576,Eve,25,Male,300,40,,Grocery,13
2577,David,20,Female,248,30,,Grocery,15
2578,Bob,35,Male,400,40,2023-01-01,Electronics,20
2579,Alice,20,Male,200,30,2023-02-15,Electronics,5
2580,Alice,25,Female,200,25,2023-01-01,Furniture,5
2583,Eve,35,Unknown,100,10,2023-01-01,Furniture,15
2586,Bob,35,Other,300,10,2023-01-01,Grocery,13
2588,Alice,27,Other,200,30,2023-02-15,Electronics,15
2589,Alice,20,Unknown,248,20,2023-01-01,Grocery,15
2590,Alice,25,Male,248,30,2023-01-01,Electronics,5
2591,Bob,25,Other,100,10,,Electronics,5
2592,Bob,20,Female,300,10,2023-02-15,Furniture,10
2597,Bob,35,Other,248,10,2023-01-01,Grocery,15
2598,Alice,30,Other,100,10,2023-01-01,Clothing,13
2599,Bob,25,Male,100,10,,Electronics,5
2600,Bob,25,Unknown,300,40,,Clothing,13
2601,Bob,27,Female,100,40,2023-01-01,Clothing,10
2602,Charlie,27,Unknown,300,30,,Clothing,5
2603,Eve,20,Other,248,20,,Grocery,20
2604,David,20,Male,100,40,2023-01-01,Clothing,13
2605,David,20,Other,300,25,2023-02-15,Grocery,13
2606,Charlie,27,Other,248,40,2023-01-01,Furniture,20
2607,Bob,20,Other,248,10,,Furniture,20
2608,Charlie,20,Female,300,20,2023-01-01,Furniture,5
2609,Charlie,30,Other,300,30,2023-02-15,Grocery,15
2610,Alice,20,Unknown,200,40,,Grocery,20
2611,Eve,25,Unknown,248,10,,Electronics,13
2612,David,27,Male,300,25,,Clothing,20
2615,David,27,Other,400,30,2023-02-15,Clothing,13
2619,Charlie,25,Unknown,248,10,,Grocery,13
2620,Eve,20,Female,300,10,2023-01-01,Grocery,5
2621,Alice,20,Female,248,40,2023-02-15,Grocery,5
2622,Bob,27,Female,300,40,2023-01-01,Clothing,20
2623,David,20,Female,248,30,,Furniture,13
2625,Alice,30,Male,200,10,,Electronics,10
2626,Bob,30,Other,248,20,2023-01-01,Grocery,20
2627,Alice,27,Other,200,10,2023-01-01,Electronics,15
2629,David,35,Other,200,30,,Furniture,15
2630,Alice,20,Female,200,25,2023-02-15,Electronics,10
2633,Charlie,25,Male,100,10,,Grocery,10
2634,David,27,Unknown,300,10,2023-02-15,Furniture,10
2636,Charlie,30,Unknown,400,40,2023-02-15,Furniture,13
2637,Bob,25,Unknown,400,30,2023-02-15,Grocery,5
2638,Charlie,27,Male,400,10,,Electronics,5
2639,Charlie,27,Other,200,40,2023-01-01,Clothing,15
2640,Eve,20,Unknown,100,25,,Clothing,13
2641,Charlie,30,Female,300,20,2023-02-15,Clothing,5
2642,Charlie,25,Unknown,100,10,,Furniture,10
2643,David,35,Male,100,10,2023-01-01,Clothing,15
2644,Bob,30,Unknown,100,30,2023-02-15,Electronics,15
2646,David,27,Male,400,40,,Furniture,20
2647,Alice,25,Unknown,300,40,,Electronics,20
2648,David,30,Female,300,40,,Furniture,13
2649,Eve,35,Male,300,25,2023-01-01,Furniture,15
2650,Eve,20,Unknown,100,25,2023-02-15,Furniture,20
2651,Alice,20,Female,400,10,,Grocery,15
2653,Bob,35,Unknown,100,25,,Clothing,20
2654,David,20,Male,248,30,,Grocery,15
2656,David,20,Unknown,400,20,,Clothing,13
2657,Bob,35,Unknown,248,20,,Grocery,13
2658,Charlie,27,Unknown,100,20,,Grocery,20
2659,Eve,27,Female,400,10,,Electronics,13
2660,Charlie,30,Other,400,40,,Grocery,5
2661,Charlie,35,Unknown,200,30,,Furniture,10
2662,Bob,20,Female,100,10,,Grocery,15
2663,Charlie,20,Male,400,40,2023-02-15,Furniture,5
2666,Alice,25,Other,200,30,2023-01-01,Furniture,15
2667,Eve,27,Female,400,20,,Electronics,13
2668,David,25,Male,100,20,,Electronics,15
2670,Eve,25,Unknown,248,30,,Grocery,10
2673,Alice,27,Male,300,30,2023-02-15,Furniture,13
2674,David,25,Male,200,20,2023-01-01,Electronics,10
2675,Charlie,20,Male,300,20,2023-02-15,Furniture,5
2677,Eve,25,Female,400,40,,Clothing,10
2678,Eve,27,Other,400,30,2023-01-01,Grocery,13
2680,Eve,20,Unknown,400,20,2023-01-01,Furniture,10
2681,Bob,30,Unknown,248,10,2023-02-15,Clothing,10
2682,David,35,Male,200,40,2023-02-15,Clothing,10
2684,Bob,25,Male,248,20,2023-01-01,Electronics,10
2685,Charlie,27,Other,248,20,,Clothing,10
2686,Charlie,25,Male,100,20,,Grocery,15
2687,Eve,20,Other,100,10,,Furniture,15
2688,Alice,35,Other,200,40,,Furniture,15
2689,Charlie,30,Unknown,200,30,,Furniture,15
2691,David,25,Male,400,20,2023-01-01,Furniture,15
2692,Alice,30,Female,248,40,2023-01-01,Furniture,5
2693,David,27,Unknown,100,10,,Grocery,20
2694,Bob,35,Unknown,248,25,2023-01-01,Electronics,15
2697,Charlie,30,Unknown,200,30,,Furniture,5
2698,Eve,20,Female,248,40,,Grocery,20
2699,David,35,Male,200,30,2023-02-15,Clothing,20
2700,Eve,30,Other,400,10,2023-02-15,Furniture,5
2701,Alice,35,Other,100,20,,Furniture,15
2704,Charlie,27,Male,400,20,,Furniture,5
2706,David,25,Unknown,300,30,2023-02-15,Grocery,10
2707,Alice,30,Other,400,30,2023-01-01,Clothing,20
2708,Charlie,25,Male,300,10,2023-01-01,Clothing,15
2709,Bob,35,Male,100,20,2023-01-01,Clothing,15
2710,David,25,Female,248,10,,Furniture,10
2711,David,35,Unknown,200,25,2023-02-15,Furniture,13
2712,Alice,35,Unknown,400,10,,Furniture,5
2713,Eve,35,Male,200,40,2023-02-15,Grocery,5
